-8.000000000000000000e+00,2.741000000000000000e+03,6.562703609466552734e+00,9.014024699988973724e-03,1.091605894263013125e-02
-1.000000000000000000e+01,2.440000000000000000e+03,5.641951322555541992e+00,9.282679639168071178e-03,1.168879766865773585e-02
1.000000000000000000e+00,3.268000000000000000e+03,6.343684673309326172e+00,9.562889190200546050e-03,1.116418831825920568e-02
-1.200000000000000000e+01,2.492000000000000000e+03,4.605869293212890625e+00,9.932859176551692149e-03,1.396834034495576631e-02
-6.000000000000000000e+00,2.748000000000000000e+03,5.056062221527099609e+00,8.813737220905372427e-03,1.055111353523707600e-02
-8.000000000000000000e+00,2.772000000000000000e+03,5.295460939407348633e+00,9.353871364518189652e-03,1.307650585228016006e-02
-2.000000000000000000e+00,3.340000000000000000e+03,5.758831501007080078e+00,9.299531572293288917e-03,1.261359387214872584e-02
-1.000000000000000000e+01,2.440000000000000000e+03,4.451180696487426758e+00,9.113986212349106317e-03,1.310127178316680165e-02
-6.000000000000000000e+00,2.704000000000000000e+03,4.605630159378051758e+00,1.366984018663753783e-02,1.227406164715592884e-02
-2.000000000000000000e+00,3.224000000000000000e+03,5.645213127136230469e+00,1.084417807887031945e-02,1.122468771764033139e-02
-5.000000000000000000e+00,3.025000000000000000e+03,6.106616258621215820e+00,9.253613746110942936e-03,1.025094625517414086e-02
-7.000000000000000000e+00,3.292000000000000000e+03,7.018604993820190430e+00,8.971206549971827426e-03,1.036813043805110378e-02
-4.000000000000000000e+00,3.020000000000000000e+03,6.473468065261840820e+00,9.074413249381978533e-03,1.083462357696286099e-02
-9.000000000000000000e+00,2.456000000000000000e+03,5.189857244491577148e+00,9.285195117442272481e-03,1.149274250137774338e-02
-1.000000000000000000e+01,2.257000000000000000e+03,4.278497219085693359e+00,9.178761102934824417e-03,1.069845648334241846e-02
3.000000000000000000e+00,3.036000000000000000e+03,5.408189773559570312e+00,8.848904639895734808e-03,1.180693566013209066e-02
-4.000000000000000000e+00,3.360000000000000000e+03,6.034061908721923828e+00,8.524431619775351548e-03,1.004160879854392417e-02
-1.000000000000000000e+01,2.372000000000000000e+03,4.191823959350585938e+00,8.973622039602420844e-03,1.108980889541712547e-02
-6.000000000000000000e+00,3.104000000000000000e+03,5.556799411773681641e+00,8.047436892689529761e-03,9.708158560026724365e-03
1.000000000000000000e+00,3.320000000000000000e+03,6.006980180740356445e+00,8.050156953281184177e-03,1.008539457123559802e-02
1.000000000000000000e+00,3.376000000000000000e+03,6.061416149139404297e+00,8.321643891325775436e-03,1.010434273313720079e-02
-4.000000000000000000e+00,3.204000000000000000e+03,5.939567565917968750e+00,1.176134843982223205e-02,1.252578215603047072e-02
-7.000000000000000000e+00,2.928000000000000000e+03,5.151691675186157227e+00,1.120137275694895081e-02,1.194432564631913753e-02
4.000000000000000000e+00,3.372000000000000000e+03,6.509895324707031250e+00,9.713976029434304854e-03,1.149292744224606443e-02
3.000000000000000000e+00,3.268000000000000000e+03,5.765643835067749023e+00,9.543632865375937385e-03,1.213311533120900801e-02
-1.500000000000000000e+01,1.664000000000000000e+03,2.995575904846191406e+00,8.485182864338304889e-03,1.043429590279728626e-02
-2.000000000000000000e+00,3.416000000000000000e+03,6.397274971008300781e+00,9.470070214969488961e-03,1.223654266302401893e-02
-6.000000000000000000e+00,2.853000000000000000e+03,5.042474031448364258e+00,9.037704125348426654e-03,1.198537729072403878e-02
-1.200000000000000000e+01,2.244000000000000000e+03,4.728125810623168945e+00,8.096176775212481080e-03,9.465333855385470174e-03
3.000000000000000000e+00,3.324000000000000000e+03,7.012196063995361328e+00,9.013137585306685989e-03,1.177839049095253179e-02
6.000000000000000000e+00,3.100000000000000000e+03,5.936876058578491211e+00,8.858783387557281688e-03,1.131771025717831329e-02
-5.000000000000000000e+00,3.105000000000000000e+03,5.648476600646972656e+00,7.938115887511353400e-03,9.077104608554003098e-03
-4.000000000000000000e+00,3.477000000000000000e+03,6.206457138061523438e+00,7.568867895004767303e-03,8.931695593835810298e-03
-5.000000000000000000e+00,2.944000000000000000e+03,5.284263372421264648e+00,8.507946988184748177e-03,1.072469472685173147e-02
-1.300000000000000000e+01,1.877000000000000000e+03,3.304866790771484375e+00,8.993418793076081788e-03,1.271346420016729664e-02
-1.000000000000000000e+00,3.501000000000000000e+03,6.347832918167114258e+00,1.143445666661003363e-02,1.154753767932279254e-02
-5.000000000000000000e+00,3.064000000000000000e+03,5.477638483047485352e+00,9.757075825885789047e-03,1.093890137472260625e-02
-3.000000000000000000e+00,3.000000000000000000e+03,5.191952943801879883e+00,8.915090998516096710e-03,1.007677894460607196e-02
-8.000000000000000000e+00,2.768000000000000000e+03,4.941597461700439453e+00,9.542936725348375240e-03,1.069682075194102258e-02
