9.000000000000000000e+00,3.053000000000000000e+03,1.771907782554626465e+01,7.183711079261755755e-03,1.168607107348386062e-02
9.000000000000000000e+00,2.852000000000000000e+03,1.644427466392517090e+01,6.900444042432805902e-03,1.239250600218978933e-02
1.100000000000000000e+01,3.089000000000000000e+03,1.791199445724487305e+01,6.897911087577128335e-03,1.271812970988391543e-02
-1.500000000000000000e+01,1.813000000000000000e+03,1.051868033409118652e+01,6.843663049835919075e-03,1.250555321752221984e-02
1.300000000000000000e+01,2.745000000000000000e+03,1.592416477203369141e+01,5.778059808828487146e-03,9.273682463807638235e-03
-1.000000000000000000e+00,3.317000000000000000e+03,1.915750861167907715e+01,5.801335490166635925e-03,9.828873490144695788e-03
1.300000000000000000e+01,2.892000000000000000e+03,1.714333033561706543e+01,9.396687297827936713e-03,1.123013182407299471e-02
2.000000000000000000e+00,3.549000000000000000e+03,2.060743379592895508e+01,7.731410148379717559e-03,1.074922204987122099e-02
5.000000000000000000e+00,3.408000000000000000e+03,1.984215998649597168e+01,7.339011622979393218e-03,1.126783043270706067e-02
1.400000000000000000e+01,2.952000000000000000e+03,1.714278149604797363e+01,7.151530583326295813e-03,1.033770158377933339e-02
5.000000000000000000e+00,3.484000000000000000e+03,2.031003236770629883e+01,7.110118873888946790e-03,1.123481250758685129e-02
1.000000000000000000e+01,3.072000000000000000e+03,1.811111879348754883e+01,6.576442392847710143e-03,1.189774842620369352e-02
1.500000000000000000e+01,2.904000000000000000e+03,1.746693539619445801e+01,6.561492540398896137e-03,1.063132523092968386e-02
1.100000000000000000e+01,2.997000000000000000e+03,1.769440150260925293e+01,6.647303669236540556e-03,1.103941400107568555e-02
4.000000000000000000e+00,3.288000000000000000e+03,1.817986273765563965e+01,6.909113328873742188e-03,1.170279102306047252e-02
1.100000000000000000e+01,3.085000000000000000e+03,1.877800846099853516e+01,7.010651968888244497e-03,1.134759426086581757e-02
9.000000000000000000e+00,3.212000000000000000e+03,1.885751318931579590e+01,5.840045007153208019e-03,9.018609909457504445e-03
1.400000000000000000e+01,2.984000000000000000e+03,1.723008155822753906e+01,5.711255888636613230e-03,9.373801290697864400e-03
3.000000000000000000e+00,3.092000000000000000e+03,1.856804323196411133e+01,7.789961625222402257e-03,1.250261751814606137e-02
6.000000000000000000e+00,3.808000000000000000e+03,2.310003161430358887e+01,9.111349284747136817e-03,1.160824001222683123e-02
7.000000000000000000e+00,3.268000000000000000e+03,1.825793480873107910e+01,7.690878860411310726e-03,1.135944482226065692e-02
